GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US53033026001,53033026001,"Census Tract 260.01, King County, Washington",2041,111,95665,12191,78.0,4.3,94952,15747,38.6,6.4,12361,7013,35.5,3.9,21834,1824,6.6,3.1,9904,3306,5.8,2.6,1916,1087,24.8,4.2,26924,6854,1515,155,96620,14186,22.1,5.1,59302,12230,30.0,8.9,105926,41575,25.1,6.9,112386,18210,8.8,4.8,67525,23066,10.0,4.8,142082,35685,4.0,2.3,84532,34994,5794,463,34840,5055,37.0,4.2,46367,13023,18.5,4.3,41547,6628,0.6,0.8,20671,1440,32.7,5.9,24797,5033,0.0,0.6,-,**,6.2,5.5,17496,13366,5.0,2.7,13307,3496,7.1,1.2,17392,6449,35.8,4.0,47922,13344,27.7,(X),(X),(X),26.1,(X),(X),(X),22.0,(X),(X),(X)
1400000US53033026002,53033026002,"Census Tract 260.02, King County, Washington",3039,114,65301,7219,83.2,4.9,65143,7092,20.2,4.8,12134,11364,21.8,4.0,17932,2668,7.1,3.8,12652,4430,7.7,3.8,5187,2942,12.0,3.6,16646,4493,2034,198,71135,9448,12.0,6.6,42276,23330,40.3,11.5,59720,13696,26.4,7.0,105609,20575,11.6,5.5,44391,10055,5.1,3.7,124921,14339,4.7,4.4,56718,44683,8695,749,23975,2631,32.1,6.6,36345,6515,30.3,8.6,15088,3371,0.1,0.3,-,**,25.8,7.1,24039,4747,0.0,0.1,N,N,1.4,1.4,15483,5858,10.2,6.7,12786,4913,11.6,4.9,12816,3586,25.5,5.2,41955,7889,31.0,(X),(X),(X),32.8,(X),(X),(X),31.3,(X),(X),(X)
1400000US53033026100,53033026100,"Census Tract 261, King County, Washington",2594,198,79705,24608,81.5,6.7,74234,15803,17.0,6.4,51052,71038,25.8,6.2,17985,2850,8.4,5.5,6464,2394,7.6,4.6,2374,1494,14.1,5.0,33229,11820,1760,186,96861,36201,13.0,6.9,39516,17730,35.0,12.1,61723,12557,24.6,8.9,197965,146502,16.0,7.0,54794,13030,6.3,3.9,96902,19967,5.1,3.3,128954,59574,7495,596,28568,8780,26.4,5.6,54197,33504,27.7,6.0,16082,3874,0.6,0.6,27255,16468,35.1,4.5,23663,6617,1.3,1.9,13882,2227,3.2,4.7,N,N,5.7,3.4,17113,9314,7.7,5.3,7073,1784,21.8,3.5,63808,39362,34.3,(X),(X),(X),36.5,(X),(X),(X),24.6,(X),(X),(X)
1400000US53033026200,53033026200,"Census Tract 262, King County, Washington",2314,138,60885,8939,87.7,4.2,62227,9217,17.5,4.3,12205,8707,11.9,2.7,15264,1935,6.2,4.1,5785,1173,6.7,3.9,1495,602,6.3,2.9,16327,6032,1265,177,75735,14767,7.4,6.0,16371,16436,33.4,10.8,42796,6850,28.5,11.1,122935,37832,12.6,8.4,52092,27877,11.3,6.6,117001,36175,6.8,5.1,78908,7870,5685,481,25383,4261,42.3,6.1,32382,6040,18.1,6.5,20295,4671,1.6,1.6,10929,6283,14.6,5.3,19699,6666,0.0,0.6,-,**,5.5,6.0,12547,3840,17.9,5.9,23869,15995,16.2,7.3,18938,9175,38.9,5.3,33366,6544,26.7,(X),(X),(X),29.6,(X),(X),(X),22.4,(X),(X),(X)
1400000US53033026300,53033026300,"Census Tract 263, King County, Washington",567,49,66884,6386,82.5,5.1,66806,7219,18.3,7.4,6530,3948,29.6,6.9,13889,2041,9.3,5.3,8923,631,1.9,2.3,N,N,23.6,5.8,20043,8204,329,51,83747,10500,5.8,4.6,N,N,24.0,9.7,N,N,28.6,9.9,N,N,30.1,9.7,N,N,9.1,7.9,N,N,2.4,4.8,N,N,1615,150,24110,2665,21.3,4.9,39954,7123,13.9,7.7,31870,10108,0.0,2.0,-,**,28.1,9.2,22470,4350,16.8,7.9,13374,3214,0.3,0.5,N,N,19.6,7.8,12345,3610,7.4,4.0,17289,4030,20.6,4.9,40386,7345,38.1,(X),(X),(X),45.9,(X),(X),(X),22.2,(X),(X),(X)
1400000US53033026400,53033026400,"Census Tract 264, King County, Washington",2447,131,53149,5836,79.0,8.2,55289,6902,13.3,5.9,16002,8240,21.7,7.2,15815,2266,6.5,5.1,7585,1280,4.3,4.1,4312,2655,8.3,4.3,24865,10160,1352,188,64217,8900,15.2,9.2,49902,23763,26.9,11.1,45862,10451,32.4,12.5,69658,18247,8.2,5.4,80320,34811,5.7,4.3,133970,32120,11.5,7.7,64785,24568,5967,667,22310,3247,44.2,9.7,27413,5760,21.7,9.5,21196,7048,1.1,0.7,15714,12095,7.0,4.5,30203,11186,3.9,3.8,11379,6539,12.6,7.2,14242,3083,9.6,5.9,11272,6447,28.6,8.5,14285,2928,32.0,8.4,31066,6550,26.6,(X),(X),(X),27.0,(X),(X),(X),18.8,(X),(X),(X)
1400000US53033026500,53033026500,"Census Tract 265, King County, Washington",1449,87,47376,7039,72.0,6.9,55167,9357,9.4,3.8,9164,5597,24.2,6.3,14372,2414,16.4,6.4,10391,1749,11.6,5.6,2643,999,6.8,3.7,11605,4583,1007,136,43966,6007,22.5,7.7,18663,5859,37.8,9.5,32694,7487,10.6,5.4,79291,14130,14.8,8.0,49763,5381,6.8,5.7,83144,16271,7.4,4.6,80377,35649,4359,407,16525,2191,36.0,7.1,24427,4501,20.4,6.3,11626,3837,0.4,0.6,N,N,20.5,6.1,16147,2655,4.5,3.9,8324,9469,4.8,3.4,11701,5574,13.3,7.6,7233,4040,23.0,5.2,10934,4580,25.9,4.6,27475,5514,31.4,(X),(X),(X),35.3,(X),(X),(X),23.8,(X),(X),(X)
1400000US53033026600,53033026600,"Census Tract 266, King County, Washington",872,65,78610,7344,82.5,5.3,82271,6795,21.9,7.1,4372,2463,19.8,4.4,18206,3752,11.0,6.7,13900,5245,3.1,3.8,N,N,15.8,4.7,21743,9489,641,74,81480,9187,13.9,6.0,41385,21130,22.5,9.6,60138,14882,33.9,9.2,102580,16078,17.0,9.2,61430,15409,12.8,6.0,133289,12695,0.0,4.9,-,**,2699,283,26102,3039,52.1,9.5,31505,5154,18.1,9.2,16045,3896,0.3,0.4,N,N,16.9,5.5,23875,5175,0.3,0.4,N,N,7.2,5.2,19022,4497,5.3,2.9,22546,15792,18.7,9.0,13901,3367,41.0,9.2,37278,4253,31.5,(X),(X),(X),29.6,(X),(X),(X),22.4,(X),(X),(X)
1400000US53033026700,53033026700,"Census Tract 267, King County, Washington",1962,123,98514,15168,77.7,5.6,95946,14095,34.8,6.2,27828,22009,24.7,5.2,23410,3777,0.9,1.4,N,N,1.1,1.2,N,N,21.9,5.4,34684,8439,1331,119,114592,22228,13.8,4.7,N,N,37.4,10.0,N,N,36.8,8.6,N,N,4.7,3.9,N,N,6.2,3.6,N,N,1.0,1.7,N,N,5151,385,38311,5914,63.6,6.7,50711,9652,3.6,3.8,14629,6618,3.3,3.2,10893,7608,8.8,5.3,23683,6607,6.4,7.0,16008,4559,7.0,7.7,8892,512,7.3,4.3,19882,6837,11.6,5.4,12421,5161,61.9,6.3,51255,9876,25.2,(X),(X),(X),24.4,(X),(X),(X),19.5,(X),(X),(X)
1400000US53033026801,53033026801,"Census Tract 268.01, King County, Washington",1995,152,61336,8409,80.5,8.5,65007,9384,14.5,6.6,5392,3241,22.3,6.4,17037,3859,7.6,4.1,8478,1384,3.6,5.2,1783,3710,9.0,4.6,25803,9292,1260,203,58610,9985,16.5,11.6,N,N,34.6,12.4,N,N,24.2,9.9,N,N,16.2,11.7,N,N,1.0,1.7,N,N,7.5,6.0,N,N,5768,643,22806,2733,51.0,9.6,27870,3985,10.7,8.3,12880,9309,2.1,1.9,23981,10457,7.1,3.7,18558,5794,8.7,6.8,19962,5276,9.8,5.5,26608,11921,10.6,5.3,9887,5156,33.1,11.9,17836,3938,34.7,8.0,33301,4455,29.2,(X),(X),(X),32.6,(X),(X),(X),24.5,(X),(X),(X)
1400000US53033026802,53033026802,"Census Tract 268.02, King County, Washington",1650,122,60675,7503,88.8,3.0,56999,8248,16.8,5.1,7286,4571,22.8,5.4,16377,2544,7.1,3.4,9163,2388,4.2,3.2,736,454,13.3,4.1,23715,10164,1163,121,68944,9519,6.1,2.9,52528,11805,38.8,8.8,37575,9453,19.3,6.2,94398,13742,15.0,7.2,61419,20448,12.3,5.8,136754,45047,8.5,5.1,81384,14303,5201,498,19808,2284,51.3,7.2,24070,4006,9.5,5.3,10280,5551,0.7,1.2,18758,1542,19.9,5.6,16867,2398,3.0,2.7,27665,24851,10.5,5.7,12327,3861,5.0,3.4,17094,6759,28.4,6.8,11782,1700,35.3,4.8,30111,4640,24.8,(X),(X),(X),27.9,(X),(X),(X),15.3,(X),(X),(X)
1400000US53033027000,53033027000,"Census Tract 270, King County, Washington",1146,71,73027,9517,79.4,5.7,74002,11313,25.5,6.7,10385,5388,28.0,6.1,18594,3620,10.3,5.5,12691,4279,10.0,4.5,2701,936,16.0,4.5,26707,8569,722,82,84022,12145,12.9,6.6,N,N,28.9,9.1,N,N,30.3,8.6,N,N,3.7,4.8,N,N,20.1,8.4,N,N,4.0,4.3,N,N,3369,317,25452,2996,54.3,8.7,32726,4767,2.7,1.9,21790,13354,2.9,3.3,6332,7089,18.7,6.6,22886,3886,0.9,1.0,N,N,14.6,6.6,13275,7534,5.8,5.3,8095,9879,22.0,4.9,13700,5261,47.7,7.3,35034,4867,33.0,(X),(X),(X),36.0,(X),(X),(X),20.0,(X),(X),(X)
1400000US53033027100,53033027100,"Census Tract 271, King County, Washington",1195,121,58766,6791,71.8,8.0,63985,8497,12.3,5.7,9601,6695,34.5,7.6,17200,2379,9.8,4.5,10781,3079,6.9,5.3,2501,839,20.3,7.0,16039,5000,686,127,61494,9216,14.7,7.2,N,N,47.5,11.8,N,N,24.2,11.7,N,N,6.6,6.8,N,N,5.7,6.9,N,N,1.3,2.2,N,N,3237,468,22483,3240,67.1,12.9,27343,5209,5.9,3.4,19179,7044,0.2,0.4,N,N,14.5,9.1,7008,2358,1.2,2.0,27555,18675,7.1,6.5,18275,2611,3.9,2.3,8044,9607,28.7,8.7,12827,2994,46.6,9.0,34236,6362,33.6,(X),(X),(X),33.2,(X),(X),(X),30.0,(X),(X),(X)
1400000US53033027200,53033027200,"Census Tract 272, King County, Washington",863,63,66530,7116,85.7,5.0,67593,7276,23.3,5.2,11324,5987,17.1,4.5,15930,2683,11.1,5.3,11918,4318,1.0,1.2,N,N,9.0,3.6,11158,3261,605,66,75941,9068,10.7,6.0,21634,10296,32.1,8.7,52573,13665,29.1,8.2,103600,14216,11.7,5.6,76210,20717,5.3,4.7,117688,12280,11.1,6.1,103415,23581,2708,239,22192,2338,34.5,7.6,28838,4831,12.6,4.1,18883,8358,0.2,0.3,N,N,18.9,4.8,22193,3856,4.4,4.8,5053,2970,16.5,8.7,17089,4237,13.0,5.4,20296,10801,25.8,9.6,15029,3622,30.3,6.6,31568,4240,16.6,(X),(X),(X),17.5,(X),(X),(X),12.3,(X),(X),(X)
1400000US53033027300,53033027300,"Census Tract 273, King County, Washington",1890,86,59185,4933,89.4,3.4,55509,4814,11.0,3.7,8585,6401,24.9,4.7,13988,1543,11.0,3.5,12520,2302,5.2,2.8,1835,824,11.3,3.4,19784,6909,1403,127,57166,5488,3.6,2.8,39943,19743,45.7,8.0,44956,8077,25.0,6.6,66745,8774,13.5,4.7,55379,8613,7.0,3.5,74564,17481,5.1,3.9,112407,27090,6093,389,19156,1866,47.0,6.8,24829,3323,10.9,3.3,19333,5743,1.7,1.5,25234,19805,29.8,6.6,11449,2435,0.0,0.5,-,**,4.4,2.9,14536,4339,6.3,2.8,14513,5813,23.4,5.6,12956,3621,30.0,4.4,32004,4108,31.8,(X),(X),(X),29.2,(X),(X),(X),21.4,(X),(X),(X)
1400000US53033027400,53033027400,"Census Tract 274, King County, Washington",1726,122,73716,10393,80.9,3.7,75826,11686,21.7,5.7,7662,3169,33.8,4.7,16696,2444,5.6,3.0,6868,1689,5.5,3.9,1632,869,19.5,4.6,14001,3786,1167,110,88018,13149,6.6,3.1,39513,8970,36.1,10.4,57313,12746,31.1,8.1,122418,31659,5.1,3.2,86747,24722,8.7,5.5,104489,16717,12.3,6.7,105870,21121,5033,391,26050,3209,61.6,7.0,27689,4115,4.0,1.9,20509,6427,0.4,0.5,N,N,20.7,5.8,28688,11430,0.4,0.5,N,N,5.3,5.0,13726,2032,7.6,3.0,18834,9280,19.8,3.0,12419,3068,49.5,4.8,31707,4936,33.7,(X),(X),(X),32.5,(X),(X),(X),23.8,(X),(X),(X)
1400000US53033027500,53033027500,"Census Tract 275, King County, Washington",1719,89,60134,4641,77.0,5.3,63427,5715,17.8,4.9,3260,2135,24.3,4.6,18704,2240,10.7,4.7,12411,5130,3.2,2.4,4504,1315,15.1,3.8,17118,5019,1054,118,68952,6413,14.4,6.4,39017,6331,34.5,7.9,50685,7310,25.7,6.3,88566,13035,5.6,4.7,58100,23422,14.6,7.1,80448,11402,5.1,4.0,156976,23362,4886,332,22534,2249,59.7,8.8,27588,3024,4.2,2.4,19751,6133,0.7,0.7,11009,4099,13.7,4.8,14830,5183,0.6,0.5,31248,6686,13.4,9.7,14713,5725,7.7,4.6,12575,8661,24.0,8.1,16476,4536,49.7,6.7,29007,3652,27.9,(X),(X),(X),27.9,(X),(X),(X),21.0,(X),(X),(X)
1400000US53033027600,53033027600,"Census Tract 276, King County, Washington",1663,113,78145,7285,81.0,5.2,77224,9066,25.1,6.4,15398,5134,21.0,4.3,22219,2885,6.4,3.7,8392,2158,2.3,1.9,1132,530,18.6,5.2,26288,8187,1290,132,81936,10076,16.2,5.6,N,N,35.0,9.1,N,N,33.1,8.2,N,N,10.1,6.1,N,N,1.6,2.4,N,N,4.1,3.3,N,N,4836,401,27594,3005,66.7,7.6,35807,4841,6.8,4.2,15412,3018,6.2,5.7,8566,5450,4.3,3.1,17225,10890,0.0,0.7,-,**,6.6,5.1,12299,4668,9.4,4.2,6072,4273,36.7,6.7,11399,2713,44.8,6.6,47547,5554,26.0,(X),(X),(X),23.6,(X),(X),(X),18.8,(X),(X),(X)
1400000US53033027701,53033027701,"Census Tract 277.01, King County, Washington",2431,256,91475,14469,71.7,7.3,95246,17628,43.5,9.3,21040,10350,35.8,6.9,17201,2837,6.3,6.1,5631,3913,0.3,0.6,N,N,24.1,7.2,20462,5324,1389,194,122628,20680,5.6,3.6,N,N,25.5,8.5,N,N,40.7,8.6,N,N,13.9,8.2,N,N,13.5,7.5,N,N,0.8,1.2,N,N,5235,508,43384,5937,93.4,3.8,44798,6085,0.1,0.2,N,N,0.0,0.6,-,**,3.0,3.1,24809,40820,0.0,0.6,-,**,0.6,0.9,N,N,3.0,2.3,18581,16168,5.4,4.4,17556,5953,89.1,5.4,46178,6386,25.8,(X),(X),(X),26.8,(X),(X),(X),17.5,(X),(X),(X)
1400000US53033027702,53033027702,"Census Tract 277.02, King County, Washington",2204,195,108796,18759,70.2,7.5,94634,18626,50.2,7.8,49585,28507,40.4,7.2,21755,2824,1.4,1.5,N,N,0.0,1.5,-,**,34.4,8.6,22791,5882,1310,204,128367,22016,22.7,8.3,N,N,34.3,8.9,N,N,33.1,9.4,N,N,6.9,4.5,N,N,3.1,3.5,N,N,0.0,2.4,N,N,4609,431,52644,8050,95.7,3.0,53987,8533,0.8,0.9,N,N,1.9,2.1,16906,6947,1.6,2.1,32640,18680,0.0,0.7,-,**,0.0,0.1,N,N,0.0,0.7,-,**,3.4,2.4,59046,33388,93.3,3.4,53334,8578,19.1,(X),(X),(X),18.4,(X),(X),(X),13.7,(X),(X),(X)
1400000US53033027800,53033027800,"Census Tract 278, King County, Washington",1394,68,115917,11261,70.8,5.1,124918,15281,53.4,7.6,12533,4102,42.4,5.7,21872,2124,5.8,4.2,10347,2522,2.4,1.9,388,191,33.1,6.4,28464,6366,1006,88,130437,14092,22.7,5.2,N,N,31.6,6.8,N,N,32.8,8.3,N,N,4.9,2.8,N,N,7.7,4.2,N,N,0.4,0.8,N,N,3329,170,49313,4485,93.7,3.4,49134,4246,0.8,1.3,N,N,0.0,0.1,N,N,1.4,1.0,32711,23119,0.8,1.2,N,N,1.0,0.9,16347,11735,2.4,2.2,34477,17101,4.4,2.6,29129,12045,90.1,4.8,49785,4518,25.7,(X),(X),(X),24.3,(X),(X),(X),18.3,(X),(X),(X)
1400000US53033027900,53033027900,"Census Tract 279, King County, Washington",3119,175,77194,17048,82.5,4.4,78137,21426,21.3,4.7,16594,7717,23.5,4.1,19817,2360,5.2,3.7,13163,4586,3.2,2.0,1178,1192,12.2,3.4,22351,6074,1540,147,96427,32583,14.4,5.5,N,N,25.6,10.4,N,N,32.1,8.7,N,N,7.5,4.6,N,N,15.8,6.7,N,N,4.6,6.4,N,N,7257,499,33660,7087,77.7,5.5,33467,4812,4.0,3.0,21746,8500,1.6,1.2,13382,5416,5.9,2.2,77520,103626,0.2,0.3,N,N,3.5,3.6,27657,3716,7.2,4.0,13209,6165,19.8,5.1,19828,4025,67.6,5.8,35383,5191,24.7,(X),(X),(X),35.6,(X),(X),(X),18.9,(X),(X),(X)
1400000US53033028000,53033028000,"Census Tract 280, King County, Washington",1547,72,50894,6316,83.8,4.0,52920,7021,13.4,6.2,12139,14051,17.5,4.5,15935,2508,10.2,4.3,9082,1425,8.7,5.5,1972,838,5.4,2.6,6983,3305,971,100,58953,8695,6.7,4.1,N,N,38.6,10.3,N,N,25.3,9.3,N,N,14.1,7.8,N,N,9.6,6.0,N,N,5.7,5.9,N,N,4387,418,18495,2637,45.8,9.2,22665,5150,16.5,5.6,9728,2903,2.0,1.8,18556,4323,13.9,5.0,26013,5981,0.0,0.7,-,**,15.8,8.0,8706,3096,5.9,3.1,19212,5913,35.0,8.4,10383,2771,29.1,7.2,29659,7037,19.7,(X),(X),(X),19.4,(X),(X),(X),14.6,(X),(X),(X)
1400000US53033028100,53033028100,"Census Tract 281, King County, Washington",823,47,55198,7256,85.2,6.4,56476,6819,8.1,3.7,3558,1640,25.5,6.0,15443,2852,8.1,3.7,13400,3649,7.2,5.6,6453,2205,7.9,3.5,15360,4760,548,68,62623,8186,5.7,3.2,38303,10164,26.8,9.8,47659,11353,34.1,8.7,59807,13967,18.4,7.5,83461,32905,6.6,4.6,88931,15255,8.4,7.5,71939,28182,2624,239,18282,2244,26.8,5.4,22452,2865,29.0,6.3,16397,4906,0.6,1.1,-,**,25.5,7.5,20088,6601,2.7,2.1,7909,4533,3.2,3.9,19804,16760,12.1,7.5,12500,3968,12.4,5.3,17245,4225,18.4,4.3,24833,3225,36.9,(X),(X),(X),39.6,(X),(X),(X),23.5,(X),(X),(X)
1400000US53033028200,53033028200,"Census Tract 282, King County, Washington",1897,117,62656,10473,81.9,5.4,66624,12590,11.3,4.0,7221,3597,15.6,4.0,19405,3700,12.3,5.0,10889,2506,6.3,4.5,3656,3048,9.6,3.6,18485,6694,1058,136,68619,13402,15.6,7.2,28052,16391,36.9,8.9,51579,24968,22.3,7.5,88974,17728,10.9,6.7,63659,27719,8.8,4.3,126771,18385,5.6,5.2,131292,62531,5026,463,24299,4596,35.8,7.1,32485,9597,25.2,10.0,15069,6765,0.4,0.4,38637,23447,21.5,6.9,28060,8971,5.8,4.7,17297,5522,5.9,5.1,19453,11371,5.4,2.9,9824,4889,16.3,7.1,13095,6406,25.5,5.4,43206,13469,26.5,(X),(X),(X),30.1,(X),(X),(X),21.4,(X),(X),(X)
1400000US53033028300,53033028300,"Census Tract 283, King County, Washington",1934,112,87232,5663,85.1,5.5,87071,6859,28.5,6.2,7778,4404,22.0,3.1,19206,2254,3.2,2.9,6542,1519,1.2,1.3,1392,1035,13.4,3.8,22893,5407,1198,123,101517,7640,6.7,3.6,62585,28375,21.9,6.2,87435,10135,43.2,8.6,116057,12502,8.5,4.4,76363,17328,15.7,7.7,103671,22999,4.0,2.8,131373,22743,5020,406,34533,2962,52.7,7.3,38991,5896,8.7,3.2,28365,9033,1.2,1.1,20912,10700,25.6,4.0,33907,5916,0.2,0.4,N,N,3.1,2.6,26913,9320,8.4,5.1,19366,4760,14.5,7.1,17835,5623,45.0,6.0,42709,5620,24.3,(X),(X),(X),23.5,(X),(X),(X),17.9,(X),(X),(X)
1400000US53033028402,53033028402,"Census Tract 284.02, King County, Washington",1793,99,60938,10934,86.7,2.8,54934,8799,13.9,4.2,38779,53401,21.2,3.9,16714,2384,12.2,5.5,9944,1957,3.6,2.6,1874,904,11.4,2.8,20806,5232,1127,123,62774,10383,9.4,3.5,43501,11196,40.3,10.8,36710,8534,18.2,6.2,94723,47034,16.7,8.0,57586,17092,10.6,4.6,121971,20131,4.9,4.7,85629,17937,5093,404,22334,3894,33.7,6.6,31413,6739,33.9,6.3,19642,8678,0.2,0.5,70213,78393,17.8,6.5,17626,4924,0.0,0.6,-,**,4.5,4.0,15757,10644,9.9,5.0,11322,3747,8.0,4.3,15827,6659,28.1,5.2,35271,7149,29.1,(X),(X),(X),24.3,(X),(X),(X),22.2,(X),(X),(X)
1400000US53033028403,53033028403,"Census Tract 284.03, King County, Washington",2392,122,45373,4777,72.2,5.9,47034,7242,13.3,4.2,10710,6790,29.3,6.0,16817,2517,6.3,3.0,11919,4638,5.1,3.5,1376,679,22.1,6.0,15616,3574,1181,173,56545,8447,12.0,5.9,45486,19762,34.2,11.5,47528,11099,31.2,14.0,54322,18040,15.6,8.9,61797,13470,6.9,6.8,118340,24663,0.0,2.7,-,**,5301,394,21078,2633,37.6,6.4,31649,5556,27.7,9.0,15583,3159,1.8,1.8,16660,8155,9.2,5.6,12504,7217,7.5,7.2,8267,2371,10.2,6.0,14161,2523,5.9,4.2,22673,22678,14.3,6.8,12206,3200,36.1,6.1,32294,5466,26.3,(X),(X),(X),35.0,(X),(X),(X),24.0,(X),(X),(X)
1400000US53033028500,53033028500,"Census Tract 285, King County, Washington",1629,86,67510,7425,80.7,6.6,69039,7138,22.1,6.1,4966,2647,26.0,5.6,19083,3165,5.1,4.2,11741,2794,3.1,2.3,5714,3962,14.1,4.3,28866,10413,924,125,81019,11521,15.0,7.8,N,N,34.4,9.6,N,N,39.1,9.4,N,N,4.5,3.1,N,N,4.3,3.3,N,N,2.6,4.1,N,N,3913,344,28678,3368,62.1,9.1,33486,4159,9.4,5.2,26394,17219,1.8,2.8,N,N,5.9,3.3,37560,14608,0.0,0.8,-,**,7.2,6.1,12993,4944,13.7,6.5,14487,5594,16.7,9.3,15250,4738,59.4,9.3,33402,4232,22.2,(X),(X),(X),20.8,(X),(X),(X),16.3,(X),(X),(X)
1400000US53033028600,53033028600,"Census Tract 286, King County, Washington",2655,137,116499,13220,71.7,5.3,124765,17888,41.3,7.0,20949,7380,37.2,5.7,20922,2460,4.1,3.9,9815,5241,2.1,2.7,N,N,34.0,5.7,26050,5642,1609,157,154028,19771,11.8,4.1,125923,36021,24.1,8.4,133762,46452,35.6,8.6,180052,38183,9.6,4.9,120892,29352,13.5,5.8,199460,18867,5.4,4.8,79648,12170,6619,407,47728,6202,83.8,6.1,51999,6139,0.0,0.5,-,**,0.0,0.5,-,**,6.7,3.9,44088,19782,0.0,0.5,-,**,1.0,0.9,47803,29701,8.4,7.2,8208,8870,7.3,5.5,31366,18949,77.8,6.5,53661,6514,26.5,(X),(X),(X),26.9,(X),(X),(X),19.9,(X),(X),(X)
1400000US53033028700,53033028700,"Census Tract 287, King County, Washington",1840,125,90074,8376,81.7,4.3,90179,10437,29.7,5.4,7764,3929,28.1,3.4,20517,2260,7.6,4.4,14468,4139,1.6,1.3,4524,2564,22.3,4.2,26331,6022,1309,126,100585,11693,13.8,4.5,52128,17885,31.8,7.7,97027,30203,32.6,7.1,97328,13505,4.7,2.5,128805,47627,13.5,5.9,141119,20157,3.6,2.8,159013,56431,5108,443,33796,3093,74.4,5.0,36383,3691,3.7,2.9,34047,15819,0.3,0.3,N,N,8.8,3.6,21367,3354,3.9,2.3,43167,25310,2.2,1.4,38318,36672,6.8,2.9,14381,10043,11.5,4.0,18227,6369,67.6,5.1,38671,4058,22.7,(X),(X),(X),18.6,(X),(X),(X),20.9,(X),(X),(X)
1400000US53033028801,53033028801,"Census Tract 288.01, King County, Washington",746,55,80640,11908,76.5,6.0,69883,9843,25.6,6.9,20787,10535,35.4,4.9,19851,2650,2.4,2.4,8333,5621,3.2,2.9,1850,335,20.1,6.3,59081,50531,440,50,80722,11174,10.0,5.1,81532,24178,18.9,7.4,37120,13819,36.1,10.1,97318,20553,14.1,8.4,97568,8405,11.4,6.9,86078,42742,9.5,5.9,71964,16537,3147,292,22507,3202,64.4,6.9,28273,4472,7.3,3.6,18155,7200,1.8,1.3,N,N,6.8,4.0,11532,5856,1.0,2.0,17452,3042,12.5,6.0,9571,3854,6.2,2.9,12382,8934,27.9,5.9,9108,2098,51.0,5.2,33581,5255,35.3,(X),(X),(X),36.8,(X),(X),(X),36.1,(X),(X),(X)
